disno.,total_deaths,no._injured,no._affected,no._homeless,total_affected,magnitude,total_damage_000_us$,"total_damage,_adjusted_000_us$"
2005-0732-SLV,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0733-HTI,0.0,5.0,78.0,0.0,83.0,190.0,0.0,0.0
2005-0735-ETH,34.0,0.0,531.0,0.0,531.0,190.0,0.0,0.0
2005-0736-AFG,0.0,0.0,0.0,125.0,125.0,190.0,0.0,0.0
2005-0737-YEM,12.0,6.0,0.0,0.0,6.0,190.0,0.0,0.0
2005-0738-IRN,0.0,0.0,21912.0,0.0,21912.0,6.0,0.0,0.0
2005-0739-DOM,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
2005-0740-CHN,0.0,9.0,18500.0,0.0,18509.0,5.2,0.0,0.0
2005-0742-PHL,29.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0746-IND,10.0,0.0,2000.0,0.0,2000.0,190.0,0.0,0.0
2005-0746-PAK,42.0,20.0,58000.0,0.0,58020.0,190.0,0.0,0.0
2005-0747-HRV,0.0,0.0,250.0,0.0,250.0,190.0,0.0,0.0
2005-0748-SDN,0.0,0.0,0.0,4780.0,4780.0,190.0,0.0,0.0
2005-0751-CHN,5.0,0.0,1270000.0,0.0,1270000.0,275000.0,271000.0,422825.0
2005-0754-COM,0.0,0.0,924.0,0.0,924.0,190.0,0.0,0.0
2005-0754-IND,0.0,0.0,153324.0,0.0,153324.0,190.0,0.0,0.0
2005-0754-MUS,0.0,0.0,2553.0,0.0,2553.0,190.0,0.0,0.0
2005-0754-REU,0.0,0.0,157000.0,0.0,157000.0,190.0,0.0,0.0
2005-0754-SYC,0.0,0.0,5461.0,0.0,5461.0,190.0,0.0,0.0
2005-0755-KEN,12.0,0.0,45.0,0.0,45.0,190.0,0.0,0.0
2005-0755-UGA,11.0,0.0,300.0,0.0,300.0,190.0,0.0,0.0
2005-0756-ROU,13.0,500.0,0.0,0.0,500.0,36.0,0.0,0.0
2005-0757-AFG,21.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0761-VNM,16.0,0.0,83.0,0.0,83.0,190.0,0.0,0.0
2005-0762-SDN,382.0,0.0,3436.0,0.0,3436.0,190.0,0.0,0.0
2005-0764-CAN,0.0,506.0,0.0,0.0,506.0,190.0,0.0,0.0
2005-0765-ZWE,14.0,200.0,0.0,0.0,200.0,190.0,0.0,0.0
2005-0766-RUS,0.0,226.0,0.0,0.0,226.0,190.0,0.0,0.0
2005-0767-RUS,33.0,3.0,0.0,0.0,3.0,190.0,0.0,0.0
2005-0768-UKR,0.0,195.0,0.0,0.0,195.0,190.0,0.0,0.0
2005-0769-KOR,11.0,96.0,0.0,0.0,96.0,190.0,0.0,0.0
2005-0770-CHN,0.0,344.0,0.0,0.0,344.0,190.0,0.0,0.0
2005-0771-HND,0.0,200.0,0.0,0.0,200.0,190.0,0.0,0.0
2005-0772-CHN,1.0,100.0,0.0,0.0,100.0,190.0,0.0,0.0
2005-0773-PHL,0.0,134.0,0.0,0.0,134.0,190.0,0.0,0.0
2005-0774-PAK,7.0,3000.0,0.0,0.0,3000.0,190.0,0.0,0.0
2005-0775-VEN,0.0,120.0,0.0,0.0,120.0,190.0,0.0,0.0
2005-0776-CHN,1.0,151.0,0.0,0.0,151.0,190.0,0.0,0.0
2005-0777-CHN,0.0,100.0,0.0,0.0,100.0,190.0,0.0,0.0
2005-0778-NPL,39.0,70.0,0.0,0.0,70.0,190.0,0.0,0.0
2005-0779-KEN,54.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0780-CAN,0.0,155.0,0.0,0.0,155.0,190.0,0.0,0.0
2005-0781-IND,21.0,19.0,0.0,0.0,19.0,190.0,0.0,0.0
2005-0782-SDN,20.0,6.0,0.0,0.0,6.0,190.0,0.0,0.0
2005-0783-PAK,20.0,500.0,0.0,0.0,500.0,190.0,0.0,0.0
2005-0784-HND,0.0,150.0,0.0,0.0,150.0,190.0,0.0,0.0
2005-0785-GHA,40.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0786-CHN,13.0,122.0,0.0,0.0,122.0,190.0,0.0,0.0
2005-0787-ZAF,11.0,53.0,0.0,0.0,53.0,190.0,0.0,0.0
2005-0788-IDN,2.0,125.0,0.0,0.0,125.0,190.0,0.0,0.0
2005-0789-SOM,93.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0790-THA,10.0,65.0,0.0,0.0,65.0,190.0,0.0,0.0
2005-0791-PAK,35.0,59.0,0.0,0.0,59.0,190.0,0.0,0.0
2005-0792-PAK,26.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0793-CHN,23.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0794-BGD,56.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0795-SOM,46.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0796-BGD,30.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0797-TWN,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0798-IND,25.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0799-NGA,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0800-BGD,75.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0801-BGD,27.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0802-CUB,31.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0803-IND,50.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0804-SOM,61.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0805-MAR,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0806-NPL,28.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0807-PHL,0.0,0.0,0.0,4500.0,4500.0,190.0,182.0,284.0
2005-0808-CHN,0.0,336.0,0.0,0.0,336.0,190.0,0.0,0.0
2005-0809-IND,20.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2005-0810-PHL,0.0,107.0,0.0,0.0,107.0,190.0,0.0,0.0
2005-0811-IND,35.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2005-0812-ARG,33.0,11.0,0.0,0.0,11.0,190.0,0.0,0.0
2005-0813-KEN,41.0,0.0,1600.0,0.0,1600.0,190.0,0.0,0.0
2005-0814-TZA,6.0,0.0,576.0,0.0,576.0,190.0,0.0,0.0
2005-0815-ZMB,0.0,0.0,4000.0,0.0,4000.0,190.0,0.0,0.0
2005-0818-ETH,0.0,0.0,9000.0,0.0,9000.0,190.0,0.0,0.0
2005-0819-GBR,7.0,0.0,0.0,0.0,0.0,200.0,50000.0,78012.0
2005-0820-PRT,462.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0821-NPL,18.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0822-KHM,16.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-0822-VNM,39.0,0.0,30000.0,0.0,30000.0,54540.0,0.0,0.0
2005-9067-BDI,120.0,0.0,2150000.0,0.0,2150000.0,190.0,0.0,0.0
2005-9142-MLI,0.0,0.0,1000000.0,0.0,1000000.0,190.0,0.0,0.0
2005-9153-THA,0.0,0.0,0.0,0.0,0.0,21600.0,420000.0,655300.0
2005-9163-UGA,0.0,0.0,600000.0,0.0,600000.0,190.0,0.0,0.0
2005-9206-KHM,0.0,0.0,600000.0,0.0,600000.0,190.0,0.0,0.0
2005-9213-DJI,0.0,0.0,150000.0,0.0,150000.0,190.0,0.0,0.0
2005-9238-CMR,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-9262-MOZ,0.0,0.0,1400000.0,0.0,1400000.0,190.0,0.0,0.0
2005-9277-VNM,0.0,0.0,410000.0,0.0,410000.0,190.0,42120.0,65717.0
2005-9362-NER,0.0,0.0,3000000.0,0.0,3000000.0,190.0,0.0,0.0
2005-9403-ZMB,0.0,0.0,1200000.0,0.0,1200000.0,190.0,0.0,0.0
2005-9569-BRA,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-9578-MWI,0.0,0.0,5100000.0,0.0,5100000.0,190.0,0.0,0.0
2005-9637-MDG,0.0,0.0,14000.0,0.0,14000.0,190.0,0.0,0.0
2005-9719-KEN,27.0,0.0,3500000.0,0.0,3500000.0,190.0,0.0,0.0
2005-9722-SOM,2.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2005-9734-PRY,0.0,0.0,52990.0,0.0,52990.0,190.0,0.0,0.0
2005-9745-CHN,0.0,0.0,174000.0,0.0,174000.0,190.0,0.0,0.0
2005-9746-CHN,0.0,0.0,7600000.0,0.0,7600000.0,190.0,0.0,0.0
2005-9747-ETH,0.0,0.0,2600000.0,0.0,2600000.0,190.0,0.0,0.0
2006-0001-IDN,11.0,14.0,0.0,0.0,14.0,190.0,0.0,0.0
2006-0002-DZA,21.0,5.0,0.0,0.0,5.0,190.0,0.0,0.0
2006-0003-DEU,15.0,18.0,0.0,0.0,18.0,190.0,0.0,0.0
2006-0005-USA,13.0,1.0,6.0,0.0,7.0,190.0,0.0,0.0
2006-0006-IND,14.0,16.0,0.0,0.0,16.0,190.0,0.0,0.0
2006-0007-IDN,156.0,13.0,0.0,8300.0,8313.0,190.0,27000.0,40810.0
2006-0008-CHN,0.0,5000.0,0.0,100000.0,105000.0,190.0,0.0,0.0
2006-0009-SAU,76.0,62.0,0.0,0.0,62.0,190.0,0.0,0.0
2006-0010-GIN,19.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2006-0011-IRN,13.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0012-TJK,18.0,2.0,0.0,0.0,2.0,190.0,0.0,0.0
2006-0013-TUR,12.0,44.0,0.0,0.0,44.0,190.0,0.0,0.0
2006-0014-IRQ,12.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0015-BOL,0.0,29.0,475.0,0.0,504.0,190.0,0.0,0.0
2006-0017-MAR,25.0,64.0,0.0,0.0,64.0,190.0,0.0,0.0
2006-0018-SAU,345.0,200.0,0.0,0.0,200.0,190.0,0.0,0.0
2006-0019-RUS,21.0,6.0,0.0,0.0,6.0,190.0,0.0,0.0
2006-0020-BGD,18.0,6.0,0.0,0.0,6.0,190.0,0.0,0.0
2006-0021-AFG,13.0,0.0,300000.0,0.0,300000.0,190.0,0.0,0.0
2006-0022-RWA,35.0,0.0,300.0,0.0,300.0,190.0,0.0,0.0
2006-0023-AGO,0.0,0.0,0.0,225.0,225.0,190.0,0.0,0.0
2006-0024-NAM,0.0,0.0,200.0,0.0,200.0,190.0,0.0,0.0
2006-0026-KEN,15.0,5.0,0.0,0.0,5.0,190.0,0.0,0.0
2006-0027-PER,11.0,54.0,0.0,0.0,54.0,190.0,0.0,0.0
2006-0028-RUS,11.0,0.0,1.0,0.0,1.0,190.0,0.0,0.0
2006-0029-AFG,29.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0030-TZA,18.0,0.0,6.0,0.0,6.0,190.0,0.0,0.0
2006-0031-HUN,42.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0032-IND,52.0,6.0,0.0,0.0,6.0,190.0,0.0,0.0
2006-0033-BOL,37.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2006-0034-KEN,20.0,92.0,0.0,0.0,92.0,190.0,0.0,0.0
2006-0036-BRA,33.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0037-MYS,0.0,0.0,1112.0,0.0,1112.0,190.0,0.0,0.0
2006-0038-BRA,12.0,0.0,0.0,0.0,0.0,9335.0,0.0,0.0
2006-0039-BOL,25.0,21.0,126075.0,0.0,126096.0,955800.0,35000.0,52902.0
2006-0040-PHL,4.0,0.0,256641.0,0.0,256641.0,63470.0,9600.0,14510.0
2006-0041-GUY,0.0,0.0,35000.0,0.0,35000.0,24224.0,169000.0,255440.0
2006-0043-AUS,0.0,0.0,1500.0,0.0,1500.0,190.0,2354.0,3558.0
2006-0045-AFG,15.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0046-EGY,20.0,21.0,0.0,0.0,21.0,190.0,0.0,0.0
2006-0047-POL,65.0,170.0,0.0,0.0,170.0,190.0,0.0,0.0
2006-0048-CHN,36.0,42.0,0.0,0.0,42.0,190.0,0.0,0.0
2006-0049-EGY,14.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2006-0050-CHN,23.0,53.0,0.0,0.0,53.0,190.0,0.0,0.0
2006-0051-BDI,0.0,5.0,0.0,1500.0,1505.0,190.0,0.0,0.0
2006-0052-IDN,36.0,0.0,71.0,0.0,71.0,190.0,0.0,0.0
2006-0053-TJK,21.0,5.0,723.0,0.0,728.0,190.0,0.0,0.0
2006-0054-MWI,20.0,0.0,852.0,0.0,852.0,190.0,0.0,0.0
2006-0055-PER,34.0,0.0,8.0,0.0,8.0,190.0,0.0,0.0
2006-0056-NER,0.0,250.0,0.0,0.0,250.0,190.0,0.0,0.0
2006-0057-AUS,3.0,0.0,0.0,81.0,81.0,190.0,50000.0,75574.0
2006-0058-SCG,46.0,234.0,0.0,0.0,234.0,190.0,0.0,0.0
2006-0059-PNG,14.0,0.0,0.0,10000.0,10000.0,190.0,0.0,0.0
2006-0060-COD,34.0,0.0,770.0,0.0,770.0,190.0,0.0,0.0
2006-0061-CHN,0.0,1.0,0.0,68760.0,68761.0,4.6,6900.0,10429.0
2006-0062-BGD,13.0,17.0,0.0,0.0,17.0,190.0,0.0,0.0
2006-0063-EGY,1028.0,0.0,387.0,0.0,387.0,190.0,0.0,0.0
2006-0064-PHL,74.0,434.0,0.0,0.0,434.0,190.0,0.0,0.0
2006-0065-IRQ,0.0,0.0,41890.0,0.0,41890.0,77640.0,1300.0,1965.0
2006-0066-DJI,23.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0067-BGD,0.0,28.0,0.0,7500.0,7528.0,190.0,0.0,0.0
2006-0068-AFG,42.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0069-IDN,11.0,0.0,3000.0,0.0,3000.0,190.0,10943.0,16540.0
2006-0071-FJI,4.0,0.0,224.0,0.0,224.0,2370.0,500.0,756.0
2006-0073-FJI,0.0,0.0,168.0,0.0,168.0,190.0,0.0,0.0
2006-0074-IDN,19.0,0.0,10000.0,0.0,10000.0,73070.0,27100.0,40961.0
2006-0075-ZAF,11.0,35.0,0.0,0.0,35.0,190.0,0.0,0.0
2006-0076-SDN,24.0,0.0,554.0,0.0,554.0,190.0,0.0,0.0
2006-0077-SDN,476.0,0.0,15711.0,0.0,15711.0,190.0,0.0,0.0
2006-0078-TZA,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0079-ITA,12.0,9.0,0.0,0.0,9.0,190.0,0.0,0.0
2006-0080-MOZ,27.0,0.0,5692.0,0.0,5692.0,190.0,0.0,0.0
2006-0082-PNG,1.0,0.0,0.0,12000.0,12000.0,34450.0,0.0,0.0
2006-0083-CAF,11.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2006-0084-SDN,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0087-PHL,11.0,25.0,7500.0,0.0,7525.0,190.0,0.0,0.0
2006-0088-DZA,1.0,0.0,60000.0,0.0,60000.0,180500.0,1200.0,1814.0
2006-0089-MDG,3.0,0.0,6112.0,100.0,6212.0,160.0,0.0,0.0
2006-0090-PER,28.0,46.0,0.0,0.0,46.0,190.0,0.0,0.0
2006-0091-PER,17.0,23.0,0.0,0.0,23.0,190.0,0.0,0.0
2006-0093-ECU,16.0,0.0,57670.0,0.0,57670.0,30150.0,2800.0,4232.0
2006-0095-YEM,5.0,0.0,0.0,2000.0,2000.0,10710.0,0.0,0.0
2006-0096-PHL,1126.0,19.0,5907.0,0.0,5926.0,190.0,2203.0,3330.0
2006-0097-CHN,31.0,0.0,6.0,0.0,6.0,190.0,0.0,0.0
2006-0098-RUS,66.0,31.0,0.0,0.0,31.0,190.0,0.0,0.0
2006-0099-IDN,39.0,39.0,17500.0,0.0,17539.0,33830.0,25000.0,37787.0
2006-0100-MOZ,4.0,36.0,0.0,1440.0,1476.0,7.0,0.0,0.0
2006-0101-MEX,65.0,8.0,0.0,0.0,8.0,190.0,0.0,0.0
2006-0102-GNB,0.0,0.0,400.0,0.0,400.0,190.0,0.0,0.0
2006-0103-CHN,15.0,12.0,0.0,0.0,12.0,190.0,0.0,0.0
2006-0104-BGD,52.0,100.0,0.0,0.0,100.0,190.0,0.0,0.0
2006-0105-CHN,23.0,24.0,0.0,0.0,24.0,190.0,0.0,0.0
2006-0108-NAM,5.0,0.0,2100.0,0.0,2100.0,16110.0,8490.0,12832.0
2006-0109-SCG,0.0,0.0,1200.0,0.0,1200.0,10090.0,0.0,0.0
2006-0113-MYS,0.0,0.0,4906.0,0.0,4906.0,190.0,0.0,0.0
2006-0113-THA,0.0,0.0,2000.0,0.0,2000.0,190.0,0.0,0.0
2006-0114-TUR,23.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0115-MWI,3.0,0.0,0.0,8000.0,8000.0,64890.0,0.0,0.0
2006-0116-UGA,28.0,97.0,0.0,0.0,97.0,190.0,0.0,0.0
2006-0117-MRT,19.0,0.0,24.0,0.0,24.0,190.0,0.0,0.0
2006-0118-MAR,10.0,17.0,0.0,0.0,17.0,190.0,0.0,0.0
2006-0119-PER,30.0,8.0,0.0,0.0,8.0,190.0,0.0,0.0
2006-0120-NGA,36.0,5.0,0.0,0.0,5.0,190.0,0.0,0.0
2006-0121-AGO,18.0,12.0,0.0,0.0,12.0,190.0,0.0,0.0
2006-0122-BGD,20.0,47.0,0.0,0.0,47.0,190.0,0.0,0.0
2006-0123-IRN,0.0,6.0,7000.0,0.0,7006.0,6.0,0.0,0.0
2006-0124-CHE,1.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0124-DEU,10.0,200.0,0.0,0.0,200.0,190.0,0.0,0.0
2006-0124-FRA,4.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0124-ITA,1.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0125-CHN,21.0,2.0,11.0,0.0,13.0,190.0,0.0,0.0
2006-0126-TLS,0.0,0.0,8730.0,0.0,8730.0,190.0,0.0,0.0
2006-0127-ROU,0.0,0.0,600.0,0.0,600.0,190.0,0.0,0.0
2006-0128-USA,10.0,42.0,0.0,0.0,42.0,202.0,1200000.0,1813776.0
2006-0130-NPL,42.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0131-MLI,9.0,0.0,151.0,0.0,151.0,190.0,0.0,0.0
2006-0132-NER,44.0,0.0,570.0,0.0,570.0,190.0,0.0,0.0
2006-0133-BFA,784.0,0.0,7402.0,0.0,7402.0,190.0,0.0,0.0
2006-0134-BWA,470.0,0.0,22264.0,0.0,22264.0,190.0,0.0,0.0
2006-0135-CIV,40.0,0.0,90.0,0.0,90.0,190.0,0.0,0.0
2006-0136-KEN,15.0,0.0,59.0,0.0,59.0,190.0,0.0,0.0
2006-0137-PHL,1.0,0.0,1000.0,0.0,1000.0,630.0,0.0,0.0
2006-0138-CHN,28.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0139-AUS,0.0,30.0,0.0,7000.0,7030.0,290.0,1180000.0,1783546.0
2006-0140-COL,150.0,227.0,221238.0,0.0,221465.0,190.0,0.0,0.0
2006-0141-COD,3.0,66.0,75000.0,0.0,75066.0,190.0,0.0,0.0
2006-0142-KGZ,4.0,0.0,9075.0,0.0,9075.0,190.0,0.0,0.0
2006-0143-PER,14.0,48.0,0.0,0.0,48.0,190.0,0.0,0.0
2006-0144-COD,13.0,0.0,948.0,0.0,948.0,190.0,0.0,0.0
2006-0145-COD,0.0,0.0,3870.0,0.0,3870.0,190.0,0.0,0.0
2006-0146-BGD,4.0,549.0,5350.0,0.0,5899.0,150.0,0.0,0.0
2006-0147-PER,0.0,0.0,15000.0,325.0,15325.0,190.0,0.0,0.0
2006-0148-BGR,0.0,2.0,525.0,0.0,527.0,4.6,0.0,0.0
2006-0149-DZA,4.0,9.0,160.0,150.0,319.0,5.2,0.0,0.0
2006-0150-EGY,13.0,9.0,0.0,0.0,9.0,190.0,0.0,0.0
2006-0151-CHN,28.0,0.0,10.0,0.0,10.0,190.0,0.0,0.0
2006-0153-IRN,63.0,1418.0,160000.0,0.0,161418.0,6.1,42262.0,63878.0
2006-0154-COL,0.0,0.0,8500.0,0.0,8500.0,190.0,0.0,0.0
2006-0155-AUS,0.0,0.0,500.0,0.0,500.0,235.0,0.0,0.0
2006-0156-AUT,0.0,0.0,516.0,0.0,516.0,190.0,0.0,0.0
2006-0156-BGR,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0156-CZE,6.0,0.0,4200.0,0.0,4200.0,190.0,0.0,0.0
2006-0156-DEU,0.0,0.0,1000.0,0.0,1000.0,190.0,0.0,0.0
2006-0156-HRV,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0156-HUN,0.0,0.0,32000.0,0.0,32000.0,190.0,0.0,0.0
2006-0156-ROU,6.0,2.0,12069.0,5000.0,17071.0,143700.0,0.0,0.0
2006-0156-SCG,0.0,0.0,35000.0,0.0,35000.0,35510.0,0.0,0.0
2006-0156-SVK,1.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0157-BHR,53.0,0.0,60.0,0.0,60.0,190.0,0.0,0.0
2006-0158-CMR,127.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0159-UGA,12.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0160-BRA,19.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0161-USA,28.0,36.0,3600.0,0.0,3636.0,190.0,600000.0,906888.0
2006-0162-CHN,29.0,2.0,0.0,0.0,2.0,190.0,0.0,0.0
2006-0163-CHN,9.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0165-YEM,25.0,20.0,0.0,300.0,320.0,91480.0,0.0,0.0
2006-0166-TZA,36.0,0.0,9.0,0.0,9.0,190.0,0.0,0.0
2006-0167-IDN,29.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0168-NGA,19.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0169-IND,60.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0170-DJI,109.0,49.0,0.0,0.0,49.0,190.0,0.0,0.0
2006-0171-USA,12.0,160.0,465.0,0.0,625.0,190.0,1600000.0,2418368.0
2006-0172-COD,1.0,0.0,5500.0,0.0,5500.0,45540.0,0.0,0.0
2006-0173-CHN,33.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2006-0174-KEN,14.0,3.0,0.0,0.0,3.0,190.0,0.0,0.0
2006-0175-NGA,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0176-IND,45.0,134.0,0.0,0.0,134.0,190.0,0.0,0.0
2006-0177-GHA,120.0,0.0,71.0,0.0,71.0,190.0,0.0,0.0
2006-0178-KEN,60.0,0.0,17300.0,0.0,17300.0,538000.0,0.0,0.0
2006-0179-AUS,0.0,0.0,1100.0,0.0,1100.0,39370.0,0.0,0.0
2006-0180-USA,1.0,0.0,600.0,0.0,600.0,44110.0,259000.0,391473.0
2006-0181-ZAF,6.0,0.0,4160.0,0.0,4160.0,2500.0,71000.0,107315.0
2006-0182-USA,7.0,0.0,0.0,0.0,0.0,585.0,12000.0,18138.0
2006-0185-GIN,18.0,0.0,125.0,0.0,125.0,190.0,0.0,0.0
2006-0186-COD,20.0,0.0,16.0,0.0,16.0,190.0,0.0,0.0
2006-0187-AGO,2354.0,0.0,57570.0,0.0,57570.0,190.0,0.0,0.0
2006-0188-SYR,10.0,13.0,0.0,0.0,13.0,190.0,0.0,0.0
2006-0189-PHL,0.0,0.0,0.0,11200.0,11200.0,190.0,976.0,1475.0
2006-0190-IND,51.0,10.0,0.0,0.0,10.0,190.0,0.0,0.0
2006-0191-RUS,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0192-IDN,22.0,2.0,400.0,0.0,402.0,19040.0,0.0,0.0
2006-0193-MEX,57.0,3.0,0.0,0.0,3.0,190.0,0.0,0.0
2006-0194-COD,30.0,0.0,91.0,0.0,91.0,190.0,0.0,0.0
2006-0195-PER,25.0,23.0,0.0,0.0,23.0,190.0,0.0,0.0
2006-0196-IDN,0.0,0.0,11000.0,0.0,11000.0,190.0,0.0,0.0
2006-0198-IDN,13.0,26.0,0.0,0.0,26.0,190.0,0.0,0.0
2006-0199-CHN,21.0,461.0,0.0,10000.0,10461.0,190.0,333000.0,503323.0
2006-0200-UGA,10.0,0.0,30.0,0.0,30.0,190.0,0.0,0.0
2006-0201-BRA,8.0,0.0,116000.0,0.0,116000.0,1164000.0,0.0,0.0
2006-0202-IDN,10.0,0.0,50.0,0.0,50.0,190.0,0.0,0.0
2006-0203-CAN,0.0,0.0,200.0,0.0,200.0,730.0,0.0,0.0
2006-0204-ETH,0.0,0.0,10000.0,0.0,10000.0,83390.0,0.0,0.0
2006-0205-PNG,0.0,0.0,400.0,0.0,400.0,41560.0,0.0,0.0
2006-0206-CAN,0.0,0.0,1000.0,0.0,1000.0,63270.0,0.0,0.0
2006-0207-IND,20.0,0.0,0.0,0.0,0.0,190900.0,0.0,0.0
2006-0208-GEO,0.0,0.0,600.0,0.0,600.0,29220.0,0.0,0.0
2006-0209-BGR,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0209-ROU,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0209-UKR,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0211-VNM,1.0,5.0,1000.0,0.0,1005.0,190.0,0.0,0.0
2006-0212-BGD,35.0,0.0,10.0,0.0,10.0,190.0,0.0,0.0
2006-0213-PER,0.0,0.0,3000.0,0.0,3000.0,190.0,0.0,0.0
2006-0214-RUS,0.0,40.0,12000.0,0.0,12040.0,7.6,55000.0,83131.0
2006-0215-TZA,27.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0217-CHN,30.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0218-NGA,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0219-ITA,4.0,9.0,150.0,0.0,159.0,190.0,0.0,0.0
2006-0220-RUS,113.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0221-AFG,19.0,25.0,5000.0,0.0,5025.0,58310.0,0.0,0.0
2006-0222-PNG,1.0,0.0,300.0,0.0,300.0,190.0,0.0,0.0
2006-0223-NZL,0.0,0.0,1200.0,0.0,1200.0,4630.0,3000.0,4534.0
2006-0224-CAN,0.0,0.0,2000.0,0.0,2000.0,7030.0,0.0,0.0
2006-0225-RUS,0.0,0.0,420.0,0.0,420.0,144900.0,7411.0,11202.0
2006-0226-MYS,0.0,0.0,500.0,0.0,500.0,2590.0,0.0,0.0
2006-0227-CHN,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0228-ZAF,12.0,33.0,0.0,0.0,33.0,190.0,0.0,0.0
2006-0229-SOM,5.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2006-0230-BDI,1.0,0.0,0.0,1200.0,1200.0,190.0,0.0,0.0
2006-0231-IDN,3.0,2.0,1200.0,0.0,1202.0,6.7,0.0,0.0
2006-0234-KEN,8.0,0.0,13000.0,0.0,13000.0,190.0,0.0,0.0
2006-0235-TZA,15.0,0.0,300.0,0.0,300.0,190.0,0.0,0.0
